Año,2003,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2024,2024,2024,2024,2024,2024,2024
Periodo,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual,T1,T2,T3,T4,6 Meses,9 Meses,Anual
Entidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estados Unidos Mexicanos,72.1268141618242,73.96515102475189,73.37887622557011,74.39735023286117,73.04598259328804,73.15694713738206,73.46704791125183,74.44626964515469,76.78024028296875,75.85888134400504,77.35848981836413,75.61325496406171,75.69513042404282,76.11097027262316,74.66102561241638,78.52965154042344,77.58185890591645,79.83937829234623,76.5953385764199,76.92417868625208,77.65297858777562,79.13476302491156,82.17594121382153,81.46153038496418,82.62383401582609,80.65535211936655,80.92407820789911,81.34901715988084,80.80919936618332,83.90259547071418,83.31153432213398,84.67389657214527,82.35589741844873,82.67444305301052,83.17430643279418,81.32524910930363,85.71750265437885,84.10627820509004,83.9758121288272,83.52137588184124,83.71634332292419,83.78121052439995,76.03983197079648,77.33652092167888,79.45596397359942,82.48900604687913,76.68817644623768,77.61077228869159,78.8303307282385,79.7428485948029,83.04403459436476,83.50105561608072,85.7908392301381,81.39344159458385,82.09597960174946,83.01969450884664,82.83468751010966,85.25473967075723,86.77119110294439,89.19691173780872,84.04471359043345,84.95353942793709,86.01438250540501,87.01606584931469,88.87521062719165,89.01501232982031,91.80596673037373,87.94563823825315,88.30209626877553,89.1780638841751,86.88201393246216,90.50056603587224,90.00991628155643,92.7022113059255,88.69128998416724,89.13083208329694,90.02367688895407,89.03465015694616,92.28958518567391,92.36910580282624,95.42634373516938,90.66211767131004,91.2311137151488,92.27992122015397,91.58257705483337,94.32213530011413,95.33700913376106,97.31435546098491,92.95235617747376,93.7472404962362,94.63901923742335,93.05133403314156,96.44513358934468,96.10722817337,99.56092130043224,94.74823381124313,95.20123193195208,96.29115427407216,96.20866655962338,97.81834412335796,97.258391719524,101.07186971637223,97.0135053414907,97.09513413416845,98.0893180297194,97.23900183284458,100.69920085051876,99.93485765726068,102.12693965937594,98.9691013416817,99.29102011354138,100.0,98.1330781581266,99.64327835510365,99.42564409232794,101.04554426523636,98.8881782566151,99.06733353518604,99.56188621769864,96.8597956570523,80.00565212887535,91.61118701040633,97.75899123210404,88.43272389296382,89.49221159877794,91.5589065071095,94.5738891634872,97.63389118174968,95.95642935485296,99.17406130538689,96.10389017261843,96.0547365666966,96.83456775136918,96.86151561572296,100.22478586629975,100.34753736800135,103.72599825605576,98.54315074101132,99.14461295000804,100.28995927651992,100.37188434768385,103.6211774963,103.91808994046234,106.2509756020231,101.9965309219919,102.63705059481538,103.54053184661733,101.82438765901756,105.94211258934078,105.67610076128511,106.73891767806742,103.88325012417914,104.48086700321448,105.04537967192768
Aguascalientes,51.47281673475951,52.23762673444679,54.95768840048628,54.841137267616645,51.85522173460315,52.88937728989753,53.3773172843273,52.75250188299439,54.86414060721923,54.92093375008302,57.84323011632693,53.8083212451068,54.17919208009888,55.09520158915589,54.29698324181301,55.55087353846619,55.4257279236903,58.76427933836129,54.9239283901396,55.09119490132317,56.0094660105827,57.05860823627837,58.830943065419085,61.072539492909385,64.32661190924588,57.94477565084873,58.98736359820229,60.3221756759632,64.98368335455243,64.66411721078784,68.16972457518001,66.32464673710095,64.82390028267014,65.93917504684009,66.0355429694053,63.313915499533294,66.85296432174671,67.60989124864545,65.41847007025324,65.08343991064001,65.92559035664183,65.79881028504467,57.13008379522774,58.71777247118312,63.228089073969805,65.71727363427544,57.92392813320543,59.69198178012689,61.19830474366403,63.29825561984993,65.26477489686653,69.28737368566043,69.11707912243259,64.28151525835824,65.95013473412563,66.74187083120238,66.99495934359972,68.8668562943032,70.76146738581126,73.33317956108965,67.93090781895145,68.8744276745714,69.98911564620096,72.44300357038041,73.28634321409172,73.29538142838827,76.10193542276292,72.86467339223607,73.00824273762014,73.78166590890582,75.28512632739582,75.8108641347428,76.41238394177017,78.8054058648172,75.54799523106931,75.83612480130292,76.57844506718149,82.17767486364971,82.93699504619873,83.94311506549155,88.30090238290151,82.55733495492422,83.01926165844668,84.33967183956038,85.45322787152682,89.69255574211971,90.06855989043167,92.38764781558513,87.57289180682326,88.40478116802608,89.40049782991584,89.39452547567959,93.65135987478884,92.717300380252,97.9522014810578,91.52294267523422,91.92106191024014,93.42884680294456,96.16900341829056,95.50229460370568,95.99506330711807,95.12522772360748,95.83564901099813,95.88878710970477,95.69789726318044,97.6993338138287,98.65684554446614,100.45567257902664,103.18814806267854,98.1780896791474,98.93728397910716,100.0,96.38797428400838,100.59043367363228,101.42149267391952,103.2510129764623,98.48920397882031,99.4666335438534,100.41272840200564,98.78887271256356,77.29967679265577,96.39291688632804,103.35473317197548,88.04427475260967,90.82715546384912,93.95904989088072,99.78649814613692,97.18375809464708,92.19667522560027,95.9377496325969,98.485128120392,96.38897715546142,96.2761702747453,95.48056044202649,97.03909689717574,95.91997671335352,95.89843285449491,96.2598286696011,96.14654468418526,96.08451672676266,98.1320864904022,101.81201398917912,103.67302861030724,103.15101743237696,99.97205023979066,101.20570969662953,101.69203663056636,98.97655140885928,103.34068935098487,102.32250378038354,101.83145522940453,101.15862037992208,101.54658151340922,101.61779994240806
Baja California,75.49100417563676,76.80048642685333,79.41675480208232,77.2054921379808,76.14574530124504,77.23608180152414,77.2284343856383,76.77425885192768,79.95585742868154,79.75554868548768,78.9831101181584,78.36505814030461,78.82855498869897,78.86719377106382,75.99650588591395,80.5653738708883,82.33712733066439,84.63397624730361,78.28093987840113,79.63300236248888,80.88324583369257,80.42431310490646,86.87388626960036,90.43609819106264,90.2892581337441,83.64909968725341,85.91143252185648,87.00588892482838,83.98537294964589,88.07093316733754,90.64010844321636,88.58210394446817,86.02815305849172,87.56547152006661,87.819629626167,83.36414793772747,88.4123765208176,87.3864211125852,81.74494693934122,85.88826222927254,86.3876485237101,85.22697312761788,71.22546815121741,74.73165775320028,76.45629271887485,75.97287625553848,72.97856295220883,74.13780620776419,74.59657371970775,71.92703211202542,79.18402058585697,79.8876006946442,80.36030806494743,75.5555263489412,76.9995511308422,77.83974036436851,75.40670211089741,78.65195140590797,81.44519127846351,82.10327024536835,77.02932675840269,78.50128159842298,79.40177876015932,78.83693295441138,83.94907293983425,84.00167092840044,83.35210463742564,81.39300294712282,82.26255894088203,82.53494536501792,78.52817304826345,84.86829228550886,85.78185561904168,84.52963140077455,81.69823266688616,83.05944031760465,83.42698808839714,80.00667162409002,86.1852612721974,88.63790762332131,91.34098814419752,83.09596644814371,84.94328017320292,86.54270716595158,85.375391257849,90.44661922445005,92.2976527742286,93.67227838467042,87.91100524114951,89.3732210855092,90.44798541029952,87.77173263081481,93.9561459120924,96.41365205449432,98.90824607309312,90.8639392714536,92.71384353246718,94.26244416762366,93.21709364750537,99.1692508068233,99.4945239475681,101.40445365191523,96.19317222716434,97.29362280063224,98.321330513453,95.75284116579674,101.97906506196088,100.40674411357628,101.86134965866616,98.8659531138788,99.37955011377797,100.0,99.28900720452684,104.13912692255523,102.14557919551662,100.8449553186074,101.71406706354104,101.85790444086624,101.60466716030156,97.08310230194552,82.19421316005918,100.05515409102784,103.99639862048642,89.63865773100235,93.11082318434418,95.83221704337971,98.0746819809567,103.21655268553336,102.02006209315098,104.81783675691112,100.645617333245,101.103765586547,102.03228337913804,100.28066468260803,104.70317510777446,105.15549198799978,107.31963494041928,102.49191989519124,103.37977725946077,104.36474167970036,103.51707744047413,108.43032833761312,108.37719506088656,110.80551691071877,105.97370288904362,106.7748669463246,107.78252943742312,103.57451674262316,112.30014760528778,110.18113495364037,110.26217194941412,107.93733217395548,108.68526643385044,109.07949281274134
Baja California Sur,53.6614454178828,54.03070380426605,55.45224179029756,58.45479166890411,53.84607461107442,54.38146367081546,55.39979567033764,54.80784876079316,59.987601220416806,59.733792515132855,64.3159994020181,57.397724990604985,58.17641416544761,59.71131047459023,62.89814988469195,62.32646500035544,60.09859936114756,67.72395710730777,62.61230744252369,61.77440474873166,63.26179283837568,64.75488201956576,67.1638707338636,67.33252116429927,72.74340297699563,65.95937637671467,66.41709130590954,67.99866922368106,70.22562240578519,72.99980570581745,75.77955044341851,76.19681624452907,71.61271405580132,73.00165951834039,73.80044869988757,75.60705553741747,78.77889318441974,75.865724425556,74.999449778102,77.19297436091863,76.75055771579774,76.31278073137382,71.83879239791112,71.98268420178667,70.37993188742922,74.9614349150892,71.9107382998489,71.40046949570899,72.29071085055405,73.71305317502875,74.20480075901959,73.64962229475917,78.11195373154928,73.95892696702417,73.85582540960249,74.9198574900892,77.55868856636458,77.54240021661235,76.93924918729668,82.10239440759386,77.55054439148847,77.34677932342453,78.53568309446686,77.60131530497651,80.65195109942758,77.68768029152369,83.11769269424457,79.12663320220204,78.64698223197593,79.76465984754307,75.64582022585083,77.20668513447295,77.60092646265035,84.69825099784192,76.4262526801619,76.81781060765805,78.78792070520402,79.58631657254305,80.46333199947671,78.35075117690566,81.90554617727848,80.02482428600987,79.46679991630847,80.07648648155097,81.58936021587569,85.27557150089837,83.34019402486169,87.83049595932634,83.43246585838702,83.40170858054525,84.50890542524053,86.26144696296141,87.43534612754662,86.67497051564847,92.70806740997595,86.84839654525402,86.79058786871884,88.26995775403313,89.76650969357469,91.07455727978298,90.78282138030087,98.03155031972533,90.42053348667883,90.54129611788618,92.41385966834596,98.56896813408709,99.82775144897154,97.01192421339312,104.59135620354829,99.1983597915293,98.46954793215058,100.0,95.69631110055448,95.84402768018386,94.61604053434051,98.91348369370098,95.77016939036918,95.38545977169296,96.26746575219497,92.79183954501092,68.7793032118899,80.53528105766925,89.36423195617226,80.78557137845043,80.70214127152336,82.8676639426856,81.65818314096973,93.22655748619736,95.9247334217737,98.6673160927009,87.44237031358354,90.26982468298029,92.36919753541042,88.02415016840155,95.45224760792496,99.15618347016868,101.00809185257536,91.73819888816324,94.2108604154984,95.91016827476764,92.13443968868616,96.2304250687763,98.7881734954058,102.6863119381324,94.18243237873124,95.71767941762276,97.45983754775015,95.2422769395378,100.6226042153443,101.17527905143986,106.02426350843292,97.93244057744104,99.01338673544066,100.76610592868872
Campeche,171.97966303317617,174.44546990454242,180.59929196324697,178.9431318059529,173.2125664688593,175.67480830032187,176.49188917672964,175.34734063061973,178.41316401473384,180.4361219071488,179.7066922582824,176.88025232267677,178.06554218416744,178.4758297026962,172.2941345572406,179.68419736195548,176.42498617909277,176.26779467833586,175.98916595959804,176.1344393660963,176.1677781941562,174.54512421945415,175.0178781778167,172.78859397009796,163.28509598749997,174.78150119863542,174.11719878912297,171.4091730887172,162.16891668185528,165.15778246051102,159.61482328141392,154.37687073043878,163.66334957118315,162.31384080792674,160.3295982885547,149.37671862534526,146.81722814863346,148.37644430276907,146.67775808799195,148.09697338698936,148.19013035891592,147.81203729118494,137.2904700062399,134.41793664250366,134.54947628070758,131.5807626588989,135.85420332437178,135.41929430981705,134.45966139708753,127.95391224334782,130.32935875928132,132.05765632817412,130.75218055097585,129.1416355013146,130.1136424436011,130.27327697044478,127.38811158213096,127.83982959913584,124.90659804017032,127.66524689240642,127.6139705906334,126.71151307381236,126.9499465284609,122.41658038118273,122.56092935058716,124.24867627988569,124.06322184442062,122.48875486588491,123.07539533721852,123.32235196401903,121.04793241967018,123.68321234831816,124.9014627923266,124.66674338417958,122.36557238399416,123.21086918677165,123.57483773612364,120.1867751756514,121.06811363266226,121.8027764289536,126.39095956201704,120.62744440415682,121.01922174575576,122.36215619982109,125.77856304653996,120.94182605707968,124.86778190877864,123.6683694847508,123.3601945518098,123.86272367079944,123.81413512428728,120.75693690492233,116.63254931320355,117.7072041982012,114.22850941478072,118.69474310906294,118.36556347210905,117.33129995777696,108.77362001262514,107.12708143943031,102.13648414975746,103.63576859483295,107.95035072602772,106.0123952006043,105.41823854916149,101.2008087516172,100.53256288905914,101.0878618632156,97.17876649610812,100.86668582033816,100.94041116796394,100.0,95.08416070190825,94.77273044713532,97.38903958605218,96.3053374564596,94.92844557452176,95.74864357836525,95.88781704788884,95.55925306385554,86.42012652256564,87.30620005942876,87.50153415142354,90.9896897932106,89.76185988194997,89.19677844931836,87.44501273494492,87.59627388221438,85.8979853533477,85.15777026891004,87.52064330857966,86.97975732350235,86.52426055985427,83.41540597742662,84.16227488800094,82.55351036388467,83.94610821348034,83.78884043271377,83.37706374310409,83.51932486069813,84.30351269389432,91.87787335739615,89.38738695772884,93.26047808294224,88.09069302564525,88.52292433633978,89.70731277299039,88.6119331064914,85.07432443511995,80.02294229121526,79.84546013135254,86.84312877080568,84.56973327760888,83.38866499104479
Coahuila de Zaragoza,73.58159908640238,73.68429779327909,74.69099041137164,76.22050533901825,73.63294843984073,73.9856290970177,74.54434815751783,75.24687240088448,75.40338919746739,75.95367322775094,76.52016998179643,75.32513079917594,75.53464494203426,75.7810262019748,73.19757415109254,77.29973444376138,77.8342049855377,80.73024843277196,75.24865429742697,76.11050452679721,77.26544050329089,80.51851028239928,83.83968687338982,82.06416453551583,82.06652458313634,82.17909857789456,82.14078723043498,82.12222156861031,78.38668454162715,86.44102049023861,86.51720187288512,86.86636478012886,82.41385251593287,83.78163563491695,84.55281792121994,82.52686942465046,84.71893332570123,83.24121389547422,81.73317590541829,83.62290137517584,83.49567221527529,83.05504813781104,63.3761850135455,63.08437880028181,68.32952495260724,74.25013744452937,63.23028190691367,64.93002958881152,67.26005655274099,75.24497343412997,81.05549253221993,82.19294036663571,83.71653824871517,78.15023298317494,79.4978021109952,80.55248614542519,83.85965346386871,85.23160833145768,85.69152003344169,87.59656732538802,84.54563089766319,84.92759394292268,85.59483728853901,88.27823400385397,92.66229637285838,91.1320988587662,89.39600128742309,90.47026518835617,90.6908764118262,90.36715763072542,85.41660680169085,90.26537972270894,90.84313322942572,91.87745664965622,87.8409932621999,88.84170658460852,89.60064410087044,91.40413317189324,95.44450323967358,93.5957171436815,94.18977514833364,93.4243182057834,93.48145118508276,93.65853217589547,90.06481866049548,93.59320368510464,94.96056404220424,93.85137080926084,91.82901117280004,92.87286212926811,93.1174892992663,89.60904508853464,92.63145021712216,93.8704215957652,97.29944081354968,91.1202476528284,92.036972300474,93.35258942874292,94.2200452849193,97.37345181743746,97.21445037277388,101.1938452593331,95.79674855117835,96.26931582504356,97.50044818361592,97.95554435484812,98.95283272563093,101.80568219680028,101.28594072272064,98.45418854023951,99.57135309242643,100.0,96.29300448249296,100.63565558155594,101.08038518853128,96.59643428599686,98.46433003202444,99.33634841752672,98.65136988464424,90.2082432473876,71.37183824267468,90.83924542127708,96.9402661579417,80.79004074503115,84.13977563711313,87.33989826732028,93.77336918349933,98.97537652202745,93.2436832824183,94.82941245211316,96.37437285276336,95.33080966264832,95.20546036001456,93.05454730222466,96.3583039590482,97.04053446683758,99.93681181047155,94.70642563063645,95.48446190937015,96.5975493846455,94.64328686620672,95.12189189065728,95.6996576094351,96.63194891324302,94.882589378432,95.15494545543302,95.52419631988552,90.49237170225874,97.21110672210324,96.70326365142616,96.68081415228995,93.851739212181,94.80224735859603,95.27188905701954
Colima,62.743299453210646,68.86286448752121,70.23948514807867,70.23059336827245,65.80308197036592,67.2818830296035,68.01906061427073,65.09685696534675,67.01197440766751,70.26409170233904,71.97010409141606,66.05441568650713,67.45764102511778,68.58575679169235,64.45105566686856,69.53776824010822,70.78923757695124,70.77927920492614,66.9944119534884,68.25935382797601,68.88933517221355,71.35503131539744,73.40275099551357,74.25765226835715,74.64649364574716,72.37889115545552,73.00514485975604,73.41548205625382,81.56230908380883,79.79157642792501,76.50468342533627,75.04404433041124,80.67694275586692,79.28618964569004,78.22565331687035,79.17904202317739,79.66352808961805,81.22747213453367,78.64298219576736,79.42128505639772,80.02334741577637,79.67825611077411,73.43278471498793,74.01572486459659,77.22257031094358,79.02650123518063,73.72425478979225,74.89035996350937,75.92439528142718,78.41416428323106,78.87290564202259,79.7406853692168,86.02643491136705,78.64353496262683,79.00925176482347,80.76354755145937,83.33651045622504,86.90122177387877,88.11318506538933,86.41491930644688,85.1188661150519,86.11697243183104,86.191459150485,83.67349561278418,89.58899064253374,87.98530708271873,89.57243665411474,86.63124312765896,87.08259777934556,87.70505749803786,85.28481328353182,86.94422058043317,86.34171171686457,88.40623400268511,86.1145169319825,86.19024852694318,86.74424489587867,88.26524370557776,87.19480941082777,86.87479389539445,88.90310184749794,87.73002655820277,87.44494900393333,87.80948721482447,88.21377858130967,89.26562057104486,92.80640983410936,96.0886007150131,88.73969957617726,90.09526966215464,91.59360242536924,90.10559086406776,90.26996124468776,89.3852809985756,95.56338915362596,90.18777605437776,89.92027770244371,91.33105556523928,94.02746086415137,96.72961301380268,97.60956949459228,102.44800626559451,95.37853693897702,96.12221445751544,97.7036624095352,95.9857396794746,103.60533349363725,99.68307990071952,100.7258469261687,99.79553658655593,99.75805102461044,100.0,98.51911266068986,105.03177269571007,106.75034530489138,109.24810855523864,101.77544267819998,103.43374355376378,104.88733480413248,104.58805510274829,92.13480423470372,92.5426181454511,96.06939129023334,98.36142966872598,96.42182582763436,96.3337171932841,91.65159048256302,96.1570431069834,94.50475084500806,99.13984019844256,93.9043167947732,94.10446147818482,95.36330615824926,93.13796821884334,97.20316058958906,92.00816242270392,99.35790953601716,95.17056440421618,94.11643041037875,95.42680019178836,97.83620302585172,99.00263384228268,98.81830787792696,102.91653354840304,98.4194184340672,98.55238158202044,99.64341957361609,100.09252347022613,104.06797578809584,101.53866767140882,105.5003292398597,102.08024962916096,101.89972230991027,102.79987404239763
